name,price,image_url,units,category
Organic Earl Grey Green Tea Bags - With Bergamot Citrus,200,https://www.bigbasket.com/media/uploads/p/l/40193287_2-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,30 g,Beverages
Darjeeling Spring First Flush Black Tea,300,https://www.bigbasket.com/media/uploads/p/l/40131763_4-vahdam-organic-single-estate-darjeeling-spring-black-tea-bags-long-leaf.jpg,30 g,Beverages
"Organic Wild Forest Honey - NMR Tested, 100% Pure",460,https://www.bigbasket.com/media/uploads/p/l/40236681_1-saffola-organic-wild-forest-honey-nmr-tested-100-pure.jpg,500 g,Snacks & Branded Foods
Rohu - Curry Cut/ Bengali Cut Without Head,583,https://www.bigbasket.com/media/uploads/p/l/40119262_1-fresho-rohu-cut-pieces-medium.jpg,1 kg,"Eggs, Meat & Fish"
Himalayan Raw Apple Cider Vinegar,370,https://www.bigbasket.com/media/uploads/p/l/40202782_1-dabur-himalayan-raw-apple-cider-vinegar.jpg,500 ml,Snacks & Branded Foods
Premium Malabar Paratha,120,https://www.bigbasket.com/media/uploads/p/l/40201279_1-goeld-premium-malabar-paratha.jpg,400 g,Snacks & Branded Foods
Dilliwali Dal Aloo Tikki,135,https://www.bigbasket.com/media/uploads/p/l/40201284_1-goeld-dilliwali-dal-aloo-tikki.jpg,320 g,Snacks & Branded Foods
Spinach Cheese Pockets,170,https://www.bigbasket.com/media/uploads/p/l/40201285_1-goeld-spinach-cheese-pockets.jpg,280 g,Snacks & Branded Foods
Veg Seekh Kebab,135,https://www.bigbasket.com/media/uploads/p/l/40201286_1-goeld-veg-seekh-kebab.jpg,200 g,Snacks & Branded Foods
Soya Shami Kebab,135,https://www.bigbasket.com/media/uploads/p/l/40201287_1-goeld-soya-shami-kebab.jpg,240 g,Snacks & Branded Foods
Beetroot & Cheese Tikki,150,https://www.bigbasket.com/media/uploads/p/l/40201288_1-goeld-beetroot-cheese-tikki.jpg,240 g,Snacks & Branded Foods
Oozy Cheesy - Corn Bite,170,https://www.bigbasket.com/media/uploads/p/l/40201289_1-goeld-oozy-cheesy-corn-bite.jpg,250 g,Snacks & Branded Foods
Mac & Cheese Pops,150,https://www.bigbasket.com/media/uploads/p/l/40201290_1-goeld-mac-cheese-pops.jpg,200 g,Snacks & Branded Foods
Quinoa Patty,175,https://www.bigbasket.com/media/uploads/p/l/40201291_1-goeld-quinoa-patty.jpg,250 g,Snacks & Branded Foods
Desi Szechwan Chutney,55,https://www.bigbasket.com/media/uploads/p/l/40213019_1-mothers-recipe-desi-szechwan-chutney.jpg,200 g,Snacks & Branded Foods
Desi Szechwan Chutney,80,https://www.bigbasket.com/media/uploads/p/l/40205004_2-mothers-recipe-desi-szechwan-chutney.jpg,250 g,Snacks & Branded Foods
Norwegian Salmon - Portions Skin On,800,https://www.bigbasket.com/media/uploads/p/l/40198404_1-cambay-tiger-norwegian-salmon-portions-skin-on.jpg,200 g,"Eggs, Meat & Fish"
Cheese Spread - Cream Cheese,110,https://www.bigbasket.com/media/uploads/p/l/40223128_2-britannia-cheese-spread-cream-cheese.jpg,100 g,"Bakery, Cakes & Dairy"
Luscious Chocolate Bar - Rich with Roasted Almond,65,https://www.bigbasket.com/media/uploads/p/l/40181338_7-luvit-luscious-roasted-almond-chocolate-bar.jpg,46 g,Snacks & Branded Foods
Salted Butter - No Added Preservatives & Chemicals,550,https://www.bigbasket.com/media/uploads/p/l/40196871_4-fresho-organic-not-for-sale.jpg,500 g,"Bakery, Cakes & Dairy"
"Spicy Peri Peri Soyabean Tempeh Cubes - Rich In Protein, Makes Rolls & Salad",165,https://www.bigbasket.com/media/uploads/p/l/40238813_2-hello-tempayy-spicy-peri-peri-soyabean-tempeh-cubes-rich-in-fibre-iron-gluten-free.jpg,200 g,"Bakery, Cakes & Dairy"
"Organic Homestyle Ginger Pickle - North Style, No Added Preservatives",149,https://www.bigbasket.com/media/uploads/p/l/40199938_5-indisecrets-organic-homestyle-ginger-pickle.jpg,250 g,Snacks & Branded Foods
Kolkata Bat Fish - Curry Cut,722,https://www.bigbasket.com/media/uploads/p/l/10000946_2-fresho-bat-fish-curry-cut.jpg,1 kg,"Eggs, Meat & Fish"
Kolkata Bele Fish - Whole Cleaned,290,https://www.bigbasket.com/media/uploads/p/l/40093192_2-fresho-bele-fish.jpg,250 g,"Eggs, Meat & Fish"
Kolkata/Bengali Foli Phouli Fish - Whole Cleaned,736,https://www.bigbasket.com/media/uploads/p/l/40120140_2-fresho-folui.jpg,1 kg,"Eggs, Meat & Fish"
Kolkata/Bengali Galda Fish - Processed Small,402,https://www.bigbasket.com/media/uploads/p/l/40048869_2-fresho-galda-processed-small.jpg,250 g,"Eggs, Meat & Fish"
"Kolkata/Bengali Galda Fish - Processed, Small",778,https://www.bigbasket.com/media/uploads/p/l/40048870_2-fresho-galda-processed-small.jpg,500 g,"Eggs, Meat & Fish"
Kolkata/Bengali Galda Fish - Processed Small,1528,https://www.bigbasket.com/media/uploads/p/l/40048871_2-fresho-galda-processed-small.jpg,1 kg,"Eggs, Meat & Fish"
Blueberry Mousse,175,https://www.bigbasket.com/media/uploads/p/l/40227974_1-fresho-signature-blueberry-mousse.jpg,90 g,"Bakery, Cakes & Dairy"
Kolkata/Bengali Japani Puti Fish - Whole Cleaned,193,https://www.bigbasket.com/media/uploads/p/l/40093195_2-fresho-japani-puti-fish.jpg,250 g,"Eggs, Meat & Fish"
Corn Flakes Plus - Original & Healthier,185,https://www.bigbasket.com/media/uploads/p/l/40088913_8-bagrrys-corn-flakes-plus-original-healthier.jpg,475 g,Snacks & Branded Foods
Corn Flakes Plus - Original & Healthier,378,https://www.bigbasket.com/media/uploads/p/l/40107107_5-bagrrys-corn-flakes-plus-original-healthier.jpg,800 g,Snacks & Branded Foods
Corn Flakes Plus - Original & Healthier,99,https://www.bigbasket.com/media/uploads/p/l/40088910_3-bagrrys-corn-flakes-plus-original-healthier.jpg,250 g,Snacks & Branded Foods
Darjeeling Premium Summer Black Tea,999,https://www.bigbasket.com/media/uploads/p/l/40193300_2-vahdam-organic-single-estate-darjeeling-black-tea-second-flush-unblended.jpg,250 g,Beverages
"Amori Pasta - Goodness Of Chickpea, Red Lentil & Brown Rice, High Protein & Fibre",250,https://www.bigbasket.com/media/uploads/p/l/40241694_1-wickedgud-amori-pasta-goodness-of-chickpea-red-lentil-brown-rice-high-protein-fibre.jpg,450 g,Snacks & Branded Foods
"Peri Peri Cashews - Protein Rich, Spicy & Flavourful Healthy Snack",580,https://www.bigbasket.com/media/uploads/p/l/40245935_1-urbantray-peri-peri-cashews-protein-rich-spicy-flavourful-healthy-snack.jpg,200 g,Snacks & Branded Foods
"Instant Drink Mix - Orange, With 4 Popsicle Moulds",599,https://www.bigbasket.com/media/uploads/p/l/40249733_1-tang-instant-drink-mix-with-4-popsicle-moulds-orange-fruit-powder-flavour.jpg,500 g,Beverages
"Strawberry Milkshake - With Zinc, Vitamin A & D Added, Supports Immunity",398,https://www.bigbasket.com/media/uploads/p/l/1208954_5-cavins-milkshake-strawberry.jpg,2x1 L,"Bakery, Cakes & Dairy"
"Strawberry Milkshake - With Zinc, Vitamin A & D Added, Supports Immunity",199,https://www.bigbasket.com/media/uploads/p/l/40103750_6-cavins-milkshake-strawberry.jpg,1 L,"Bakery, Cakes & Dairy"
"Berry Crunch Breakfast Cereal - Ragi Stars & Moons, Healthy Millet, No Maida/Sugar",299,https://www.bigbasket.com/media/uploads/p/l/40230868_2-slurrp-farm-strawberry-breakfast-cereal-stars-moons-healthy-millet-no-maida-refined-sugar.jpg,400 g,Snacks & Branded Foods
"Go Grains Multigrain Instant Drink Mix - For Growth & Immunity, Chocolate Flavour",249,https://www.bigbasket.com/media/uploads/p/l/40168101_4-manna-go-grains-health-nutrition-drink-mix-for-kids-chocolate.jpg,400 g,Beverages
"Non-Alcoholic Beverage - Low Calorie, Healthy Drink With L-Theanine",120,https://www.bigbasket.com/media/uploads/p/l/40230324_2-booch-non-alcoholic-drink-low-calorie-drink-with-l-theanine.jpg,250 ml,Beverages
"Classic Gulkand - Promotes Healthy Skin, Natural Cooling Property, Made From Damask Roses",360,https://www.bigbasket.com/media/uploads/p/l/40264272_2-food-circle-classic-gulkand-promotes-healthy-skin-natural-cooling-property.jpg,300 g,Snacks & Branded Foods
Oatmeal Digestive Cookies,155,https://www.bigbasket.com/media/uploads/p/l/40167048_2-unibic-oatmeal-digestive-cookies.jpg,600 g,Snacks & Branded Foods
Whole Wheat Khakhra Rich in Ghee Chutney,120,https://www.bigbasket.com/media/uploads/p/l/40130844_10-tasties-namkeen-whole-wheat-khakhra-rich-in-ghee-chutney.jpg,180 g,Snacks & Branded Foods
Yo Pop Flavoured Yogurt Drink - Mango,35,https://www.bigbasket.com/media/uploads/p/l/40208612_1-mamie-yova-yo-pop-flavoured-yogurt-drink-mango.jpg,125 ml,"Bakery, Cakes & Dairy"
"Super Food Millet Mexican Salsa Khichdi - Ready To Cook, Rich In Protein",65,https://www.bigbasket.com/media/uploads/p/l/40245928_1-fortune-superfood-millet-mexican-salsa-khichdi-enriched-with-5-grains-protein-rich-healthy.jpg,200 g,Snacks & Branded Foods
Rasna insta-promo-pack-mixed-fruit 500 g,150,https://www.bigbasket.com/media/uploads/p/l/40120161_2-rasna-insta-promo-pack-mixed-fruit.jpg,500 g,Beverages
Turmeric Green Tea - Provides Glowing Skin & Boosts Immunity,400,https://www.bigbasket.com/media/uploads/p/l/40162558_1-teamonk-turmeric-green-tea.jpg,100 g,Beverages
Vedic Suraksha Green Tea,175,https://www.bigbasket.com/media/uploads/p/l/40199095_1-dabur-vedic-suraksha-green-tea.jpg,37.5 g,Beverages
English Short Bread - Vanilla,149,https://www.bigbasket.com/media/uploads/p/l/40055536_5-fresho-signature-english-short-bread-vanilla.jpg,150 g,"Bakery, Cakes & Dairy"
Darjeeling Summer Second FlushBlack Tea,250,https://www.bigbasket.com/media/uploads/p/l/40142516_2-vahdam-organic-premium-darjeeling-black-tea-bags-single-estates-second-flush.jpg,30 g,Beverages
Organic Sweet Himalayan Long Leaf Green Tea,225,https://www.bigbasket.com/media/uploads/p/l/40142519_2-vahdam-organic-sweet-himalayan-green-tea-bags-with-ashwagandha.jpg,30 g,Beverages
Organic Vanilla Spiced Long Leaf Chai,200,https://www.bigbasket.com/media/uploads/p/l/40142523_2-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,30 g,Beverages
Glow Assorted Loose Leaf Tea,1995,https://www.bigbasket.com/media/uploads/p/l/40142528_1-vahdam-glow-assorted-loose-leaf-tea.jpg,20 g,Beverages
"Handbag Hair Set - Comb, Brush & Mirror, Lilac Glitter Look, Pink, DP100134",649,https://www.bigbasket.com/media/uploads/p/l/40247373_1-titania-glitter-look-handbag-hair-set-pink-and-lilac-set-of-3-pcs.jpg,3 pcs,Baby Care
Belgian Chocolate Cake Mix,350,https://www.bigbasket.com/media/uploads/p/l/40203029_2-the-bakers-dozen-belgian-chocolate-cake-mix.jpg,400 g,"Bakery, Cakes & Dairy"
"Butter Cashew Cookies - Mild, Nutty Flavour",220,https://www.bigbasket.com/media/uploads/p/l/40266606_1-cookieman-butter-cashew-cookies-fresh-baked-australian.jpg,150 g,"Bakery, Cakes & Dairy"
Double Choco Chip Cookies - Soft Brownie-Like Centres & Chewy Edges,199,https://www.bigbasket.com/media/uploads/p/l/40266608_1-cookieman-double-choco-chip-cookies-fresh-baked-australian.jpg,150 g,"Bakery, Cakes & Dairy"
Premium Wafer Bites - Tiramisu,85,https://www.bigbasket.com/media/uploads/p/l/40184549_3-tasties-premium-wafer-bites-tiramisu.jpg,100 g,Snacks & Branded Foods
Processed Cheese Cubes - Made from Cow's Milk,155,https://www.bigbasket.com/media/uploads/p/l/40189461_1-dlecta-cheese-cubes.jpg,200 g,"Bakery, Cakes & Dairy"
Instant Dry Yeast Powder - Used Or Bread & Pizza,300,https://www.bigbasket.com/media/uploads/p/l/40243796_1-515pm-instant-dry-yeast-powder-used-or-bread-pizza.jpg,100 g,"Bakery, Cakes & Dairy"
Health Drink - Millet Vita,99,https://www.bigbasket.com/media/uploads/p/l/40112443_8-gooddiet-health-drink-millet-vita.jpg,100 g,Snacks & Branded Foods
Little Millet Kesari Bath,125,https://www.bigbasket.com/media/uploads/p/l/40112450_8-gooddiet-breakfast-mix-little-millet-kesari-bath-halwa.jpg,200 g,Snacks & Branded Foods
Oats Pongal,125,https://www.bigbasket.com/media/uploads/p/l/40112437_8-gooddiet-breakfast-mix-oats-pongal.jpg,200 g,Snacks & Branded Foods
Breakfast Mix - Kodo Millet Bisibele Bhath,125,https://www.bigbasket.com/media/uploads/p/l/40112442_8-gooddiet-breakfast-mix-kodo-millet-bisibele-bhath.jpg,200 g,Snacks & Branded Foods
Little Millet Pongal,125,https://www.bigbasket.com/media/uploads/p/l/40112449_8-gooddiet-breakfast-mix-little-millet-pongal.jpg,200 g,Snacks & Branded Foods
Little Millet Upma,125,https://www.bigbasket.com/media/uploads/p/l/40112448_8-gooddiet-breakfast-mix-little-millet-upma.jpg,200 g,Snacks & Branded Foods
"Sharbat - Paan, Syrup",300,https://www.bigbasket.com/media/uploads/p/l/40132141_1-gulabs-sharbat-paan-syrup.jpg,500 ml,Beverages
"Kolkata/Bengali Bhola Fish - Small Whole, Uncleaned",332,https://www.bigbasket.com/media/uploads/p/l/40248649_2-fresho-bhola-fish-small-whole-uncleaned-fresh.jpg,500 g,"Eggs, Meat & Fish"
"Kolkata/Bengali Foli Phouli Fish - Whole, Uncleaned",277,https://www.bigbasket.com/media/uploads/p/l/40248652_2-fresho-folui-fish-whole-uncleaned-fresh-flavourful.jpg,500 g,"Eggs, Meat & Fish"
"Kolkata/Bengali Japani Puti Fish - Whole, Uncleaned",263,https://www.bigbasket.com/media/uploads/p/l/40248654_2-fresho-japani-puti-fish-whole-uncleaned-fresh.jpg,500 g,"Eggs, Meat & Fish"
"Kolkata/Bengali Pakal Fish - Whole, Uncleaned",722,https://www.bigbasket.com/media/uploads/p/l/40248655_2-fresho-pakal-fish-whole-uncleaned-fresh-succulent.jpg,500 g,"Eggs, Meat & Fish"
Yo Pop Flavoured Yoghurt Drink - Banana,35,https://www.bigbasket.com/media/uploads/p/l/40208610_1-mamie-yova-yo-pop-flavoured-yoghurt-drink-banana.jpg,125 ml,"Bakery, Cakes & Dairy"
Yo Pop Flavoured Yogurt Drink - Pinna Colada,35,https://www.bigbasket.com/media/uploads/p/l/40208611_1-mamie-yova-yo-pop-flavoured-yogurt-drink-pinna-colada.jpg,125 ml,"Bakery, Cakes & Dairy"
Yo Pop Flavoured Yogurt Drink - Vanilla,35,https://www.bigbasket.com/media/uploads/p/l/40208613_1-mamie-yova-yo-pop-flavoured-yogurt-drink-vanilla.jpg,125 ml,"Bakery, Cakes & Dairy"
"Ayurvedic Juice For Men - Hair & Vitality Booster, Improves Vigour, No Added Sugar",745,https://www.bigbasket.com/media/uploads/p/l/40250907_1-sesa-ayurvedic-juice-for-men-hair-vitality-booster-improves-vigour-no-added-sugar.jpg,1 L,Beverages
Poha Instant Mix,60,https://www.bigbasket.com/media/uploads/p/l/40003368_5-motherss-recipe-mix-poha.jpg,160 g,Snacks & Branded Foods
"Salted Almonds -  Protein & Dietary Fibre Rich, Healthy Snack",425,https://www.bigbasket.com/media/uploads/p/l/40245933_2-urbantray-salted-almond-protein-dietary-fibre-rich-healthy-snack.jpg,150 g,Snacks & Branded Foods
"Special Salted Cashews -  Protein Rich, Gluten Free, Healthy Snack",580,https://www.bigbasket.com/media/uploads/p/l/40245934_1-urbantray-special-salted-cashew-protein-rich-mildly-salted-gluten-free-healthy-snack.jpg,200 g,Snacks & Branded Foods
"Masala Almonds - Spiced & Salted, Protein Rich, Healthy Snack",550,https://www.bigbasket.com/media/uploads/p/l/40245937_1-urbantray-masala-almonds-spiced-salted-protein-rich-healthy-snack.jpg,200 g,Snacks & Branded Foods
"Tandoori Pomfret Whole - Pre Marinated, Ready To Cook",1301,https://www.bigbasket.com/media/uploads/p/l/40240462_1-fresho-tandoori-pomfret-whole-pre-marinated-ready-to-cook.jpg,500 g,"Eggs, Meat & Fish"
"Tandoori Pomfret Whole - Pre Marinated, Ready To Cook",707,https://www.bigbasket.com/media/uploads/p/l/40240463_1-fresho-tandoori-pomfret-whole-pre-marinated-ready-to-cook.jpg,250 g,"Eggs, Meat & Fish"
Center Filled Dark Chocolate Cookies,49,https://www.bigbasket.com/media/uploads/p/l/40181116_3-fresho-signature-center-filled-cookie-dark-chocolate.jpg,75 g,"Bakery, Cakes & Dairy"
Enrobed Cinnamon Milk Chocolate Dipped Cookies,99,https://www.bigbasket.com/media/uploads/p/l/40181118_3-fresho-signature-cinnamon-milk-chocolate-dipped-cookies.jpg,75 g,"Bakery, Cakes & Dairy"
Red Velvet Cake,425,https://www.bigbasket.com/media/uploads/p/l/40181378_4-fresho-signature-red-velvet-cake.jpg,200 g,"Bakery, Cakes & Dairy"
Blueberry Cheese Cake,425,https://www.bigbasket.com/media/uploads/p/l/40181382_5-fresho-signature-blueberry-cheese-cake.jpg,200 g,"Bakery, Cakes & Dairy"
New York Cheese Cake,435,https://www.bigbasket.com/media/uploads/p/l/40181380_5-fresho-signature-new-york-cheese-cake.jpg,200 g,"Bakery, Cakes & Dairy"
Chocolate Cheese Cake - Eggless,425,https://www.bigbasket.com/media/uploads/p/l/40181381_5-fresho-signature-chocolate-cheese-cake-eggless.jpg,200 g,"Bakery, Cakes & Dairy"
Assorted French Macarons,399,https://www.bigbasket.com/media/uploads/p/l/40185200_5-lindberg-assorted-french-macarons.jpg,70 g,"Bakery, Cakes & Dairy"
Samosa Dough Sheet,90,https://www.bigbasket.com/media/uploads/p/l/40216340_1-unroll-samosa-dough-sheet.jpg,500 g,Snacks & Branded Foods
Duo Coconut 12 Pralines Pack,100,https://www.bigbasket.com/media/uploads/p/l/40212678_3-sundrop-duo-coconut-12-pralines-pack.jpg,171.6 g,Snacks & Branded Foods
Cocoa Matcha Green Tea Powder - 100% Pure Japanese Ground,699,https://www.bigbasket.com/media/uploads/p/l/40211491_1-vahdam-cocoa-matcha-green-tea-powder-100-pure-japanese-ground.jpg,50 g,Beverages
Cocoa Nut Hazelnut Chocolatey Spread,130,https://www.bigbasket.com/media/uploads/p/l/40224296_1-sundrop-cocoa-nut-hazelnut-chocolatey-spread.jpg,160 g,Snacks & Branded Foods
Cocoa Nut Hazelnut Chocolatey Spread,275,https://www.bigbasket.com/media/uploads/p/l/40212674_1-sundrop-cocoa-nut-hazelnut-spread.jpg,350 g,Snacks & Branded Foods
Natural Honey - Multiflora,250,https://www.bigbasket.com/media/uploads/p/l/40204918_3-diving-duck-natural-honey-multiflora.jpg,350 g,Snacks & Branded Foods
Kolkata/Bengali Hilsa Fish - Medium,3155,https://www.bigbasket.com/media/uploads/p/l/40119211_2-fresho-hilsa-medium.jpg,1 kg,"Eggs, Meat & Fish"
Kolkata/Bengali Bhola Small - Whole Cleaned,235,https://www.bigbasket.com/media/uploads/p/l/40087282_2-fresho-bhola-small.jpg,250 g,"Eggs, Meat & Fish"
"Kolkata/Bengali Bhola Small - Whole Cleaned, 2-4 pcs",458,https://www.bigbasket.com/media/uploads/p/l/40087283_2-fresho-bhola-small-preservative-free.jpg,500 g,"Eggs, Meat & Fish"
Kolkata/Bengali Bhola Small - Whole Cleaned,875,https://www.bigbasket.com/media/uploads/p/l/40087284_2-fresho-bhola-small.jpg,1 kg,"Eggs, Meat & Fish"
Bele Fish Whole-B,460,https://www.bigbasket.com/media/uploads/p/l/40199792_1-fresho-bele-fish-whole-b.jpg,1 kg,"Eggs, Meat & Fish"
Kolkata/Bengali Bele Fish - Whole Cleaned,568,https://www.bigbasket.com/media/uploads/p/l/40093193_2-fresho-bele-fish.jpg,500 g,"Eggs, Meat & Fish"
Kolkata/Bengali Bele Fish - Whole Cleaned,1111,https://www.bigbasket.com/media/uploads/p/l/40093194_2-fresho-bele-fish.jpg,1 kg,"Eggs, Meat & Fish"
Japani Puti Fish Whole-B,540,https://www.bigbasket.com/media/uploads/p/l/40199827_1-fresho-japani-puti-fish-whole-b.jpg,1 kg,"Eggs, Meat & Fish"
Kolkata/Bengali Japani Puti Fish - Whole Cleaned,500,https://www.bigbasket.com/media/uploads/p/l/40093197_2-fresho-japani-puti-fish.jpg,1 kg,"Eggs, Meat & Fish"
Premium Wafer Bites - Cappuccino,85,https://www.bigbasket.com/media/uploads/p/l/40184550_3-tasties-premium-wafer-bites-cappucino.jpg,100 g,Snacks & Branded Foods
"Crispy Chicken Pops - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",229,https://www.bigbasket.com/media/uploads/p/l/40250792_1-fresho-crispy-chicken-pops-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,250 g,"Eggs, Meat & Fish"
"Crispy Chicken Pops - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",410,https://www.bigbasket.com/media/uploads/p/l/40250791_1-fresho-crispy-chicken-pops-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,500 g,"Eggs, Meat & Fish"
"Crispy Chicken Supreme - Juicy Texture, With Natural Ingredients, No Preservatives",410,https://www.bigbasket.com/media/uploads/p/l/40250793_1-fresho-crispy-chicken-supreme-juicy-texture-with-natural-ingredients-no-preservatives.jpg,500 g,"Eggs, Meat & Fish"
"Crispy Chicken Supreme - Juicy Texture, With Natural Ingredients, No Preservatives",278,https://www.bigbasket.com/media/uploads/p/l/40250794_1-fresho-crispy-chicken-supreme-juicy-texture-with-natural-ingredients-no-preservatives.jpg,250 g,"Eggs, Meat & Fish"
"Crispy Chicken Wings - Juicy Texture, With Natural Ingredients, No Preservatives",328,https://www.bigbasket.com/media/uploads/p/l/40250795_1-fresho-crispy-chicken-wings-juicy-texture-with-natural-ingredients-no-preservatives.jpg,500 g,"Eggs, Meat & Fish"
